Year,Month,Julian Day,Hour,Incoming Shortwave Radiation,Ambient Air Temperature,Barometric Pressure
2010,1,28,6,0.639,-5.973,100.86
2010,1,28,7,1.917,-7.08,100.9
2010,1,28,8,9.59,-9.29,101.06
2010,1,28,9,107.4,-10.41,101.17
2010,1,28,10,182.2,-10.59,101.3
2010,1,28,11,292.1,-10.63,101.4
2010,1,28,12,322.1,-10.39,101.46
2010,1,28,13,0.225,-10.82,101.53
2010,1,28,14,389.9,-10.68,101.59
2010,1,28,15,267.2,-10.68,101.72
2010,1,28,16,60.08,-11.65,101.89
2010,1,28,17,24.93,-12.17,101.98
2010,1,28,18,0,-12.71,102.08
2010,1,28,19,0,-12.98,102.17
2010,1,28,20,-3.198,-13.4,102.25
2010,1,28,21,-6.396,-13.38,102.28
2010,1,28,22,-6.396,-13.43,102.34
2010,1,28,23,0,-13.74,102.4
2010,1,28,24,-2.558,-14.94,102.4
2010,1,29,1,0,-15.34,102.39
2010,1,29,2,0,-14.92,102.4
2010,1,29,3,-0.64,-15.1,102.39
2010,1,29,4,-6.397,-16.84,102.36
2010,1,29,5,-3.839,-13.68,102.29
2010,1,29,6,0,-13.47,102.31
2010,1,29,7,0,-14.79,102.39
2010,1,29,8,9.6,-14.96,102.53
2010,1,29,9,78.7,-14.78,102.63
2010,1,29,10,358.2,-14.31,102.63
2010,1,29,11,0.541,-13.64,102.63
2010,1,29,12,315.8,-13.26,102.65
2010,1,29,13,608.5,-12.61,102.64
2010,1,29,14,501.1,-12.03,102.63
2010,1,29,15,295.9,-12.24,102.68
2010,1,29,16,132.9,-13.13,102.63
2010,1,29,17,35.16,-13.49,102.62
2010,1,29,18,-3.197,-14.99,102.65
2010,1,29,19,-0.64,-16.02,102.68
2010,1,29,20,0,-0.018,102.65
2010,1,29,21,0,-18.1,102.62
2010,1,29,22,0,-17.63,102.63
2010,1,29,23,0,-18.19,102.61
2010,1,29,24,0.64,-16.43,102.65
2010,1,30,1,0,-15.3,102.6
2010,1,30,2,0,-17.29,102.58
2010,1,30,3,-4.478,-18.03,102.62
2010,1,30,4,0,-18.69,102.53
2010,1,30,5,0,-19.35,102.44
2010,1,30,6,0,-19.57,102.41
2010,1,30,7,0,-20.24,102.4
2010,1,30,8,14.08,-19.91,102.43
2010,1,30,9,78.1,-18.72,102.45
2010,1,30,10,348.1,-16.83,102.41
2010,1,30,11,363.3,-14.85,102.37
2010,1,30,12,356.8,-12.96,102.25
2010,1,30,13,480.7,-11.34,102.12
2010,1,30,14,495.3,-9.27,102.03
2010,1,30,15,349.6,-8.52,0.102
2010,1,30,16,221.1,-7.88,101.94
2010,1,30,17,37.06,-8.91,101.89
2010,1,30,18,-2.556,-11.31,101.91
2010,1,30,19,-5.115,-13.04,101.91
2010,1,30,20,-6.396,-15.15,101.89
2010,1,30,21,0,-14.7,101.84
2010,1,30,22,-0.64,-14.23,101.84
2010,1,30,23,0,-15.83,101.78
2010,1,30,24,0,-16.22,101.72
2010,1,31,1,0,-12.79,101.69
2010,1,31,2,0,-11.51,101.69
2010,1,31,3,3.837,-11.05,101.67
2010,1,31,4,0,-10.59,101.63
2010,1,31,5,0,-10.42,101.6
2010,1,31,6,0,-10.45,101.61
2010,1,31,7,0,-10.56,101.63
2010,1,31,8,8.31,-10.59,101.68
2010,1,31,9,63.93,-10.44,101.65
2010,1,31,10,154.1,-9.67,101.64
2010,1,31,11,168.7,-8.96,101.64
2010,1,31,12,258.8,-8.09,101.57
2010,1,31,13,309.9,-7.42,101.46
2010,1,31,14,280.5,-6.939,101.39
2010,1,31,15,129.7,-6.572,101.38
2010,1,31,16,0.124,-6.506,101.37
2010,1,31,17,33.87,-6.774,101.37
2010,1,31,18,2.556,-6.874,101.41
2010,1,31,19,1.278,-6.879,101.46
2010,1,31,20,0,-6.944,101.52
2010,1,31,21,0,-6.799,101.57
2010,1,31,22,0,-7.23,101.63
2010,1,31,23,-6.392,-7.6,101.69
2010,1,31,24,-2.557,-7.81,101.76
2010,2,32,1,0,-8.68,101.84
2010,2,32,2,0,-8.74,101.93
2010,2,32,3,0,-0.009,102.03
2010,2,32,4,0,-9.04,102.06
2010,2,32,5,0,-9.06,102.09
2010,2,32,6,0,-9.01,102.12
2010,2,32,7,0,-0.009,102.12
2010,2,32,8,14.06,-8.74,102.19
2010,2,32,9,0.078,-8.34,102.21
2010,2,32,10,171.3,-8.25,102.23
2010,2,32,11,286.3,-7.6,102.24
2010,2,32,12,368.7,-0.007,102.2
2010,2,32,13,229.4,-7.06,102.18
2010,2,32,14,368.7,-6.234,102.12
2010,2,32,15,258.8,-6.387,102.13
2010,2,32,16,127.1,-6.412,102.13
2010,2,32,17,41.53,-6.524,102.12
2010,2,32,18,0,-6.673,102.13
2010,2,32,19,0,-6.714,102.16
2010,2,32,20,0,-7.53,102.15
2010,2,32,21,0,-8.06,102.12
2010,2,32,22,-3.196,-8.75,102.07
2010,2,32,23,0,-9.03,102.06
2010,2,32,24,0,-10.22,102.09
2010,2,33,1,-6.395,-11.85,102.11
2010,2,33,2,0,-12.6,102.09
2010,2,33,3,0,-11.45,102.05
2010,2,33,4,0,-10.69,102.06
2010,2,33,5,-1.279,-11.63,102.02
2010,2,33,6,0.64,-11.88,101.99
2010,2,33,7,0,-10.84,101.97
2010,2,33,8,7.67,-9.45,101.96
2010,2,33,9,103.6,-8.31,101.97
2010,2,33,10,284.4,-5.994,101.93
2010,2,33,11,306.7,-4.47,101.9
2010,2,33,12,302.8,-4.14,101.84
2010,2,33,13,274.7,-3.554,101.73
2010,2,33,14,286.8,-2.992,101.63
2010,2,33,15,0.168,-3.329,101.59
2010,2,33,16,102.2,-3.432,101.58
2010,2,33,17,33.22,-4.008,101.58
2010,2,33,18,5.111,-4.366,101.58
2010,2,33,19,0,-4.487,101.58
2010,2,33,20,0,-4.459,101.52
2010,2,33,21,0,-4.48,101.52
2010,2,33,22,0,-4.826,101.5
2010,2,33,23,0,-5.075,101.49
2010,2,33,24,0,-5.959,101.48
2010,2,34,1,-0.639,-8.71,101.45
2010,2,34,2,0,-7.42,101.46
2010,2,34,3,3.835,-6.429,101.5
2010,2,34,4,0,-6.347,101.5
2010,2,34,5,0.639,-6.084,101.5
2010,2,34,6,0,-6.04,101.54
2010,2,34,7,0,-6.732,101.57
2010,2,34,8,9.59,-5.331,101.65
2010,2,34,9,51.12,-4.664,101.69
2010,2,34,10,0.138,-3.624,101.71
2010,2,34,11,202.5,-2.428,101.76
2010,2,34,12,0.182,-2.175,101.78
2010,2,34,13,155.8,-1.952,101.8
2010,2,34,14,325.1,-0.939,101.77
2010,2,34,15,0.129,-1.895,101.83
2010,2,34,16,114.3,-2.73,101.89
2010,2,34,17,45.99,-3.365,101.91
2010,2,34,18,0,-4.411,102.02
2010,2,34,19,0,-4.263,102.13
2010,2,34,20,0,-5.061,102.24
2010,2,34,21,0,-5.147,102.3
2010,2,34,22,-2.556,-5.621,102.36
2010,2,34,23,0,-6.199,102.4
2010,2,34,24,-6.391,-7.03,102.46
2010,2,35,1,0,-8.04,102.49
2010,2,35,2,0,-7.2,102.53
2010,2,35,3,-4.474,-8.11,102.59
2010,2,35,4,-5.753,-10.2,102.48
2010,2,35,5,-4.476,-12.83,102.49
2010,2,35,6,-0.64,-14.73,102.59
2010,2,35,7,0,-13.8,102.69
2010,2,35,8,20.47,-8.55,102.74
2010,2,35,9,80.6,-6.889,102.75
2010,2,35,10,139.3,-4.238,102.75
2010,2,35,11,270.3,-4.014,102.72
2010,2,35,12,406.9,-2.999,102.69
2010,2,35,13,428.6,-2.54,102.63
2010,2,35,14,345.5,-2.697,102.58
2010,2,35,15,252.3,-2.92,102.54
2010,2,35,16,141.2,-3.22,102.54
2010,2,35,17,46.63,-3.583,102.53
2010,2,35,18,0,-4.305,102.52
2010,2,35,19,-1.278,-5.008,102.54
2010,2,35,20,0,-4.671,102.54
2010,2,35,21,0,-6.523,102.5
2010,2,35,22,0,-8.28,102.49
2010,2,35,23,0,-8.18,102.47
2010,2,35,24,0,-8.53,102.39
2010,2,36,1,-4.475,-10.45,102.38
2010,2,36,2,0,-11.37,102.43
2010,2,36,3,2.558,-10.3,102.41
2010,2,36,4,0,-8.62,102.38
2010,2,36,5,3.196,-8.83,102.36
2010,2,36,6,1.918,-8.52,102.28
2010,2,36,7,0,-6.818,102.23
2010,2,36,8,12.78,-6.306,102.3
2010,2,36,9,38.98,-5.265,102.29
2010,2,36,10,121.4,-3.244,102.27
2010,2,36,11,0.138,-2.363,102.23
2010,2,36,12,195.5,-1.713,102.15
2010,2,36,13,170.5,-1.216,102.05
2010,2,36,14,217.2,-1.184,101.97
2010,2,36,15,0.184,-1.597,101.92
2010,2,36,16,108.6,-2.241,101.84
2010,2,36,17,28.11,-2.994,101.79
2010,2,36,18,0,-3.987,101.76
2010,2,36,19,0,-4.726,101.73
2010,2,36,20,0,-5.335,101.67
2010,2,36,21,0,-5.542,101.6
2010,2,36,22,0,-5.762,101.59
2010,2,36,23,0,-6.091,101.55
2010,2,36,24,0,-6.629,101.48
2010,2,37,1,0.639,-7.38,101.43
2010,2,37,2,0,-8.24,101.42
2010,2,37,3,0,-9.52,101.29
2010,2,37,4,0,-10.31,101.37
2010,2,37,5,0,-11.07,101.37
2010,2,37,6,0,-11.96,101.38
2010,2,37,7,0,-12.67,101.4
2010,2,37,8,15.99,-13.3,101.5
2010,2,37,9,85.1,-13.64,101.5
2010,2,37,10,382.5,-13.12,101.52
2010,2,37,11,448.1,-11.5,101.51
2010,2,37,12,130.4,-9.92,101.47
2010,2,37,13,0.579,-7.52,101.41
2010,2,37,14,529.7,-6.391,101.38
2010,2,37,15,420.4,-6.187,101.37
2010,2,37,16,274.7,-7.09,101.43
2010,2,37,17,74.8,-8.35,101.46
2010,2,37,18,0.639,-9.64,101.53
2010,2,37,19,-5.114,-10.73,101.57
2010,2,37,20,-1.918,-11.66,101.56
2010,2,37,21,0,-12.59,101.6
2010,2,37,22,-6.396,-13.79,101.62
2010,2,37,23,0,-15.56,101.62
2010,2,37,24,0,-16.71,101.63
2010,2,38,1,0,-17.5,101.64
2010,2,38,2,0,-17.97,101.67
2010,2,38,3,0,-18.43,101.69
2010,2,38,4,0,-18.93,101.69
2010,2,38,5,0,-18.82,101.68
2010,2,38,6,0,-19.12,101.7
2010,2,38,7,0,-18.66,101.73
2010,2,38,8,66.56,-18.02,101.79
2010,2,38,9,133.1,-12.45,101.83
2010,2,38,10,418.9,-10.02,101.85
2010,2,38,11,632.8,-8.12,101.87
2010,2,38,12,88.2,-7.01,101.86
2010,2,38,13,585.3,-6.097,101.81
2010,2,38,15,424.2,-4.995,101.76
2010,2,38,16,277.9,-5.22,101.77
2010,2,38,17,63.88,-6.164,101.79
2010,2,38,18,-1.278,-8.02,101.8
2010,2,38,19,0,-9.22,101.8
2010,2,38,20,0,-9.72,101.81
2010,2,38,21,-6.394,-9.62,101.83
2010,2,38,22,-6.395,-9.72,101.83
2010,2,38,23,0,-10.44,101.81
2010,2,38,24,0,-10.79,101.78
2010,2,39,1,-6.396,-11.71,101.77
2010,2,39,2,0,-13.69,101.78
2010,2,39,3,0,-14.5,101.78
2010,2,39,4,0,-14.48,101.79
2010,2,39,5,0,-13.82,101.81
2010,2,39,6,0,-13.54,101.83
2010,2,39,7,0,-12.58,101.84
2010,2,39,8,0.08,-11.59,101.87
2010,2,39,9,150.3,-9.41,101.9
2010,2,39,10,433.4,-7.71,101.94
2010,2,39,11,590.5,-6.094,0.102
2010,2,39,12,103.5,-5.608,101.98
2010,2,39,13,641.4,-4.642,101.95
2010,2,39,14,537.9,-3.485,101.9
2010,2,39,15,428.6,-2.594,101.89
2010,2,39,16,279.8,-2.832,101.89
2010,2,39,17,72.8,-3.779,101.9
2010,2,39,18,3.833,-5.423,101.9
2010,2,39,19,1.278,-5.633,101.94
2010,2,39,20,0,-6.32,101.96
2010,2,39,21,5.751,-6.596,101.99
2010,2,39,22,5.112,-6.726,102.03
2010,2,39,23,0,-7.42,0.102
2010,2,39,24,0,-7.59,101.91
2010,2,40,1,0,-7.81,101.94
2010,2,40,2,0,-7.85,101.97
2010,2,40,3,0,-7.38,101.94
2010,2,40,4,0,-7.1,101.92
2010,2,40,5,0,-7.09,101.88
2010,2,40,6,0,-7.12,101.87
2010,2,40,7,0,-7.23,101.83
2010,2,40,8,12.78,-7.29,101.76
2010,2,40,9,47.93,-7.51,101.68
2010,2,40,10,88.2,-6.745,101.63
2010,2,40,11,0.124,-6.26,101.59
2010,2,40,12,156.6,-5.716,101.49
2010,2,40,13,0.154,-5.228,101.41
2010,2,40,14,151.4,-5.107,101.24
2010,2,40,15,107.3,-5.11,101.08
2010,2,40,16,97.1,-5.391,100.97
2010,2,40,17,61.98,-6.237,100.85
2010,2,40,18,0,-6.249,100.77
2010,2,40,19,6.391,-6.153,100.71
2010,2,40,20,5.112,-6.143,100.58
2010,2,40,21,0,-6.598,100.46
2010,2,40,22,0,-6.533,100.36
2010,2,40,23,0,-6.611,100.28
2010,2,40,24,0,-6.371,100.18
2010,2,41,1,0,-6.292,100.1
2010,2,41,2,0,-6.319,99.988
2010,2,41,3,0,-6.242,99.936
2010,2,41,4,0,-6.307,99.917
2010,2,41,5,0,-6.387,99.92
2010,2,41,6,0,-6.502,99.929
2010,2,41,7,0,-6.432,99.982
2010,2,41,8,0,-6.473,100.01
2010,2,41,9,23.01,-6.48,100.05
2010,2,41,10,106.7,-6.224,100.07
2010,2,41,11,232.6,-5.41,100.09
2010,2,41,12,343.7,-4.103,100.1
2010,2,41,13,528.3,-3.14,100.09
2010,2,41,14,599.8,-3.165,100.09
2010,2,41,15,253.6,-3.861,100.16
2010,2,41,16,133.5,-4.259,100.22
2010,2,41,17,66.44,-5.282,100.34
2010,2,41,18,6.389,-5.868,100.43
2010,2,41,19,0,-6.304,100.51
2010,2,41,20,0,-6.677,100.61
2010,2,41,21,-3.195,-7.35,100.64
2010,2,41,22,-3.835,-7.88,100.67
2010,2,41,23,0,-7.91,100.71
2010,2,41,24,0,-8.08,100.73
2010,2,42,1,0,-8.28,100.75
2010,2,42,2,0,-8.6,100.79
2010,2,42,3,-5.754,-9.59,100.83
2010,2,42,4,0,-10.2,100.85
2010,2,42,5,0,-10.33,100.87
2010,2,42,6,0,-10.42,100.9
2010,2,42,7,0,-10.57,100.94
2010,2,42,8,81.9,-10.55,100.97
2010,2,42,9,0.156,-9.06,0.101
2010,2,42,10,315.7,-7.3,101.01
2010,2,42,11,397.5,-5.898,101.03
2010,2,42,12,0.177,-4.802,101.02
2010,2,42,13,609.4,-3.113,100.99
2010,2,42,14,553.1,-2.849,100.96
2010,2,42,15,444.5,-2.874,100.95
2010,2,42,16,297.6,-3.713,100.97
2010,2,42,17,77.9,-5.196,100.97
2010,2,42,18,0,-6.253,101.02
2010,2,42,19,-3.195,-6.947,101.04
2010,2,42,20,0,-7.36,101.05
2010,2,42,21,0,-7.33,101.06
2010,2,42,22,0,-7.36,101.03
2010,2,42,23,0.639,-6.161,101.02
2010,2,42,24,0,-4.802,101.07
2010,2,43,1,0,-4.67,101.09
2010,2,43,2,0,-4.483,101.08
2010,2,43,3,0,-4.525,101.07
2010,2,43,4,5.112,-4.584,101.06
2010,2,43,5,6.39,-4.527,101.06
2010,2,43,6,4.473,-4.242,101.04
2010,2,43,7,-2.556,-4.836,101.03
2010,2,43,8,44.09,-5.627,101.11
2010,2,43,9,96.5,-4.397,101.12
2010,2,43,10,167.4,-3.985,101.15
2010,2,43,11,169.3,-3.813,101.18
2010,2,43,12,220.4,-3.437,101.21
2010,2,43,13,312.4,-3.5,101.15
2010,2,43,14,375.6,-3.134,101.05
2010,2,43,15,198.6,-3.38,100.99
2010,2,43,16,73.5,-3.908,100.99
2010,2,43,17,35.77,-4.112,100.99
2010,2,43,18,6.389,-4.528,101.04
2010,2,43,19,0,-4.834,101.08
2010,2,43,20,0,-4.99,101.07
2010,2,43,21,0,-5.491,101.03
2010,2,43,22,0,-5.786,101.01
2010,2,43,23,0.639,-5.83,100.98
2010,2,43,24,0,-6.389,100.91
2010,2,44,1,0,-6.85,100.84
2010,2,44,2,0,-6.661,100.82
2010,2,44,3,0,-6.67,100.78
2010,2,44,4,0,-6.745,100.73
2010,2,44,5,0,-6.829,100.74
2010,2,44,6,0,-6.782,100.71
2010,2,44,7,0,-6.693,100.68
2010,2,44,8,13.42,-6.511,100.66
2010,2,44,9,77.3,-6.009,100.63
2010,2,44,10,222.4,-5.149,100.62
2010,2,44,11,316.9,-4.401,100.58
2010,2,44,12,387.8,-4.137,100.54
2010,2,44,13,367.3,-3.9,100.48
2010,2,44,14,325.7,-3.75,100.44
2010,2,44,15,0.274,-3.749,100.4
2010,2,44,16,167.3,-3.658,100.41
2010,2,44,17,51.11,-4.219,100.41
2010,2,44,18,1.278,-4.466,100.41
2010,2,44,19,2.556,-4.771,100.43
2010,2,44,20,0,-4.874,100.38
2010,2,44,21,0,-4.824,100.36
2010,2,44,22,0,-4.461,100.34
2010,2,44,23,0,-4.508,100.34
2010,2,44,24,0,-4.359,100.3
2010,2,45,1,0,-4.001,100.28
2010,2,45,2,0,-3.716,100.27
2010,2,45,3,0,-3.446,100.26
2010,2,45,4,0,-2.962,100.25
2010,2,45,5,0,-2.905,100.28
2010,2,45,6,0,-2.963,100.3
2010,2,45,7,0,-3.247,100.34
2010,2,45,8,25.56,-3.576,100.38
2010,2,45,9,53.67,-3.744,100.38
2010,2,45,10,62.61,-3.68,100.38
2010,2,45,11,113.1,-3.777,100.39
2010,2,45,12,126.5,-3.952,100.39
2010,2,45,13,99.7,-4.166,100.38
2010,2,45,14,159.7,-3.725,100.36
2010,2,45,15,162.9,-3.029,100.34
2010,2,45,16,63.88,-3.147,100.37
2010,2,45,17,26.83,-3.327,100.38
2010,2,45,18,6.388,-3.789,100.43
2010,2,45,19,2.556,-4.088,100.46
2010,2,45,20,0,-4.039,100.46
2010,2,45,21,0,-3.91,100.47
2010,2,45,22,0,-3.64,100.46
2010,2,45,23,0,-3.83,100.43
2010,2,45,24,0,-3.718,100.44
2010,2,46,1,0,-3.757,100.44
2010,2,46,2,0,-3.626,100.44
2010,2,46,3,0,-3.591,100.46
2010,2,46,4,0,-3.682,100.44
2010,2,46,5,0,-3.634,100.45
2010,2,46,6,0,-3.87,100.44
2010,2,46,7,0,-4.109,100.45
2010,2,46,8,24.28,-4.385,100.49
2010,2,46,9,83.1,-4.293,100.47
2010,2,46,10,137.4,-4.144,100.44
2010,2,46,11,169.9,-3.959,100.45
2010,2,46,12,277.9,-3.488,100.42
2010,2,46,13,265.7,-3.429,100.37
2010,2,46,14,210.8,-3.374,100.32
2010,2,46,15,148.2,-3.557,100.29
2010,2,46,16,74.7,-3.903,100.3
2010,2,46,17,28.75,-4.176,100.29
2010,2,46,18,0,-4.52,100.31
2010,2,46,19,1.278,-4.721,100.33
2010,2,46,20,0,-5.13,100.33
2010,2,46,21,0,-5.273,100.28
2010,2,46,22,0,-5.342,100.25
2010,2,46,23,0,-5.349,100.19
2010,2,46,24,0,-5.395,100.17
2010,2,47,1,0,-5.681,100.15
2010,2,47,2,0.639,-5.771,100.11
2010,2,47,3,2.556,-5.822,100.08
2010,2,47,4,1.917,-5.9,100.04
2010,2,47,5,5.751,-5.83,100.04
2010,2,47,6,6.39,-5.388,100.05
2010,2,47,7,5.112,-5.368,100.05
2010,2,47,8,35.79,-5.475,100.08
2010,2,47,9,117.6,-4.94,100.09
2010,2,47,10,127.8,-4.73,100.11
2010,2,47,11,0.207,-4.057,100.12
2010,2,47,12,449.1,-2.549,100.13
2010,2,47,13,227.4,-3.148,100.1
2010,2,47,14,138.6,-3.064,100.08
2010,2,47,15,507.8,-1.757,100.11
2010,2,47,16,101.5,-2.808,100.15
2010,2,47,17,67.7,-2.863,100.18
2010,2,47,18,1.278,-3.037,100.23
2010,2,47,19,0,-3.449,100.29
2010,2,47,20,1.278,-3.61,100.32
2010,2,47,21,5.75,-4.368,100.36
2010,2,47,22,0,-4.75,100.36
2010,2,47,23,0,-4.798,100.35
2010,2,47,24,0,-4.843,100.36
2010,2,48,1,0,-5.015,100.36
2010,2,48,2,0,-5.15,100.35
2010,2,48,3,0,-5.247,100.34
2010,2,48,4,0,-5.015,100.31
2010,2,48,5,0,-5.077,100.32
2010,2,48,6,0,-4.744,100.32
2010,2,48,7,0,-4.668,100.33
2010,2,48,8,31.95,-4.157,100.34
2010,2,48,9,173.8,-3.154,100.31
2010,2,48,10,296.4,-2.293,100.29
2010,2,48,11,293.2,-1.522,100.27
2010,2,48,12,246.5,-1.165,100.22
2010,2,48,13,240.1,-0.373,100.16
2010,2,48,14,169.2,-0.867,100.12
2010,2,48,15,116.2,-1.385,100.12
2010,2,48,16,135.4,-1.664,100.13
2010,2,48,17,81.1,-1.608,100.13
2010,2,48,18,5.749,-2.401,100.18
2010,2,48,19,0,-2.097,100.23
2010,2,48,20,0,-2.408,100.26
2010,2,48,21,0,-2.154,100.27
2010,2,48,22,0,-1.641,100.28
2010,2,48,23,1.278,-0.971,100.28
2010,2,48,24,0,-0.741,100.31
2010,2,49,1,0,-0.275,100.32
2010,2,49,2,0,-0.866,100.37
2010,2,49,3,0,-2.434,100.4
2010,2,49,4,0,-2.337,100.41
2010,2,49,5,6.388,-2.737,100.45
2010,2,49,6,6.388,-3.403,100.51
2010,2,49,7,6.389,-3.624,100.58
2010,2,49,8,21.08,-3.816,100.66
2010,2,49,9,87.5,-3.467,100.7
2010,2,49,10,169.9,-2.843,100.72
2010,2,49,11,294.5,-1.682,100.72
2010,2,49,12,249.1,-1.137,100.72
2010,2,49,13,208.9,-1.139,100.69
2010,2,49,14,194.1,-1.045,100.69
2010,2,49,15,143.7,-1.26,100.69
2010,2,49,16,106.7,-1.499,100.73
2010,2,49,17,40.24,-1.703,100.74
2010,2,49,18,7.66,-1.877,100.8
2010,2,49,19,0,-2.339,100.81
2010,2,49,20,0,-1.937,100.8
2010,2,49,21,0,-1.224,100.8
2010,2,49,22,0,-0.77,100.79
2010,2,49,23,0,-0.731,100.81
2010,2,49,24,0,-0.538,100.83
2010,2,50,1,0,-0.779,100.88
2010,2,50,2,0,-0.421,100.92
2010,2,50,3,0,-0.681,100.94
2010,2,50,4,0,-1.194,100.97
2010,2,50,5,0,-1.487,0.101
2010,2,50,6,0,-1.548,101.04
2010,2,50,7,0,-1.738,101.07
2010,2,50,8,18.53,-1.725,101.14
2010,2,50,9,60.69,-1.25,101.21
2010,2,50,10,205.7,-1.1,101.24
2010,2,50,11,279.1,-0.646,101.27
2010,2,50,12,278.4,-0.561,101.31
2010,2,50,13,0.228,-0.334,101.32
2010,2,50,14,212.7,-0.743,101.34
2010,2,50,15,169.9,-0.576,101.38
2010,2,50,16,91.3,-0.93,101.44
2010,2,50,17,56.84,-1.023,101.5
2010,2,50,18,6.387,-1.514,101.54
2010,2,50,19,-5.11,-2.562,101.58
2010,2,50,20,0,-3.307,101.6
2010,2,50,21,-4.473,-4.061,101.63
2010,2,50,22,0,-5.135,101.65
2010,2,50,23,-2.556,-5.881,101.66
2010,2,50,24,0,-5.292,101.63
2010,2,51,1,0,-5.477,101.63
2010,2,51,2,0,-5.652,101.66
2010,2,51,3,0,-6.162,101.68
2010,2,51,4,0,-5.647,101.65
2010,2,51,5,-3.835,-5.985,101.68
2010,2,51,6,-5.113,-6.271,101.71
2010,2,51,7,0,-6.32,101.74
2010,2,51,8,29.4,-4.131,101.78
2010,2,51,9,0.078,-3.425,101.79
2010,2,51,10,106.1,-2.784,101.8
2010,2,51,11,193.6,-1.36,101.79
2010,2,51,12,191.6,-0.639,101.79
2010,2,51,13,221.6,0.003,101.75
2010,2,51,14,140.5,-0.148,101.73
2010,2,51,15,0.122,0.032,101.72
2010,2,51,16,0.092,-0.011,101.73
2010,2,51,17,33.85,-0.27,101.74
2010,2,51,18,6.387,-0.669,101.74
2010,2,51,19,0,-0.901,101.77
2010,2,51,20,0,-1.492,101.77
2010,2,51,21,-0.639,-2.591,101.78
2010,2,51,22,0,-3.48,101.77
2010,2,51,23,-3.834,-4.792,101.75
2010,2,51,24,-1.278,-5.168,101.73
2010,2,52,1,-4.473,-5.404,101.72
2010,2,52,2,0,-5.422,101.71
2010,2,52,3,0,-5.47,101.71
2010,2,52,4,-5.112,-5.705,101.7
2010,2,52,5,0,-6.694,101.72
2010,2,52,6,0,-8.82,101.74
2010,2,52,7,1.918,-7.86,101.76
2010,2,52,8,47.3,-7.48,101.76
2010,2,52,9,161.1,-6.132,101.78
2010,2,52,10,391.1,-4.672,101.78
2010,2,52,11,477.2,-1.765,101.78
2010,2,52,12,121.3,-0.326,101.78
2010,2,52,13,0.721,0.705,101.73
2010,2,52,14,594.4,1.373,101.66
2010,2,52,15,487.8,1.518,101.6
2010,2,52,16,329.4,1.892,101.58
2010,2,52,17,84.3,0.69,101.59
2010,2,52,18,4.47,-1.297,101.61
2010,2,52,19,0,-3.146,101.58
2010,2,52,20,-1.278,-4.872,101.56
2010,2,52,21,-0.639,-6.021,101.58
2010,2,52,22,-0.639,-6.124,101.54
2010,2,52,23,0,-6.874,101.52
2010,2,52,24,0,-5.94,101.48
2010,2,53,1,0,-6.902,101.46
2010,2,53,2,0,-5.309,101.43
2010,2,53,3,0,-5.087,101.34
2010,2,53,4,0,-5.096,101.27
2010,2,53,5,3.195,-4.803,101.23
2010,2,53,6,5.751,-4.317,101.18
2010,2,53,7,5.751,-4.298,101.13
2010,2,53,8,26.83,-3.895,101.04
2010,2,53,9,45.36,-2.85,0.101
2010,2,53,10,80.5,-2.648,100.93
2010,2,53,11,116.9,-2.377,100.81
2010,2,53,12,142.5,-2.329,100.74
2010,2,53,13,151.4,-2.232,100.62
2010,2,53,14,116.2,-2.012,100.48
2010,2,53,15,77.9,-2.036,100.42
2010,2,53,16,45.35,-2.202,100.38
2010,2,53,17,0.023,-2.184,100.37
2010,2,53,18,7.67,-2.12,100.37
2010,2,53,19,0,-2.038,100.38
2010,2,53,20,0,-1.934,100.36
2010,2,53,21,0,-1.737,100.36
2010,2,53,22,0,-1.596,100.34
2010,2,53,23,0,-1.404,100.29
2010,2,53,24,0,-1.292,100.29
2010,2,54,1,0,-1.235,100.29
2010,2,54,2,0,-1.869,100.32
2010,2,54,3,0,-1.994,100.33
2010,2,54,4,0,-2.21,100.33
2010,2,54,5,0,-2.811,100.34
2010,2,54,6,3.833,-3.202,100.4
2010,2,54,7,5.749,-3.451,100.41
2010,2,54,8,20.44,-3.343,100.48
2010,2,54,9,48.55,-3.108,100.57
2010,2,54,10,0.122,-2.601,100.6
2010,2,54,11,191.6,-2.034,100.63
2010,2,54,12,150.7,-1.715,100.7
2010,2,54,13,187.1,-1.527,100.71
2010,2,54,14,219.7,-0.935,100.72
2010,2,54,15,195.4,-0.732,100.71
2010,2,54,16,172.4,-0.801,100.74
2010,2,54,17,138.6,-0.594,100.76
2010,2,54,18,6.387,-2.066,100.84
2010,2,54,19,3.832,-2.417,100.94
2010,2,54,20,0,-2.792,100.99
2010,2,54,21,0,-2.853,101.01
2010,2,54,22,0,-3.327,101.01
2010,2,54,23,5.749,-3.394,101.03
2010,2,54,24,5.75,-3.485,101.01
2010,2,55,1,3.195,-3.484,101.03
2010,2,55,2,0,-3.644,101.05
2010,2,55,3,0,-3.887,101.02
2010,2,55,4,0,-5.099,101.02
2010,2,55,5,0,-6.885,101.05
2010,2,55,6,0,-7.94,101.05
2010,2,55,7,0,-8.98,101.08
2010,2,55,8,72.2,-8.87,101.11
2010,2,55,9,159.8,-6.712,101.13
2010,2,55,10,180.8,-3.163,101.15
2010,2,55,11,288.8,-1.719,101.15
2010,2,55,12,389.6,-0.968,101.12
2010,2,55,13,0.426,-0.229,101.06
2010,2,55,14,450.8,-0.465,101.03
